,AUDUSD,NZDUSD,USDUSD
2018-03-21 02:00:00,0.052283033185850085,-0.8140604580504354,0.4390366600641295
2018-03-21 03:00:00,0.062078126525961404,-0.8012747049648065,0.44189585699884654
2018-03-21 04:00:00,0.0676377887363811,-0.7807668788552163,0.45638264135468015
2018-03-21 05:00:00,0.08147703379715333,-0.7500093738463683,0.47307675808705496
2018-03-21 06:00:00,0.06272220711512495,-0.7559639805588837,0.485892408551267
2018-03-21 07:00:00,0.07001547998793602,-0.7458193940765276,0.488800302635122
2018-03-21 08:00:00,0.06285202439362488,-0.7400040686333693,0.5014002975438988
2018-03-21 09:00:00,0.05888747062148367,-0.7442985968258078,0.5009706011225984
2018-03-21 10:00:00,0.04423054714059644,-0.7544636381208382,0.505405106276043
2018-03-21 11:00:00,0.045894580127209844,-0.7654124334305489,0.49314847050789296
2018-03-21 12:00:00,0.05616014613024673,-0.7704307255694858,0.4785208404383333
2018-03-21 13:00:00,0.06586850122111511,-0.7742325000779265,0.46500984816269153
2018-03-21 14:00:00,0.09641156238800194,-0.7446039800366276,0.4638969174630659
2018-03-21 15:00:00,0.10437121868653468,-0.7103035030365981,0.48979940557030965
2018-03-21 16:00:00,0.09309588534352888,-0.7151156530722653,0.49606824672157024
2018-03-21 17:00:00,0.10039467471883864,-0.7017221951246795,0.5029071847551664
2018-03-21 18:00:00,0.09401355824346733,-0.7064178957745139,0.504787866366218
2018-03-21 19:00:00,0.08981913269608006,-0.7266352718247834,0.4886364680569072
2018-03-21 20:00:00,0.08676344826224655,-0.748422707903398,0.469556253404071
2018-03-21 21:00:00,0.09753998124135199,-0.7610675914806491,0.44530141094993236
2018-03-21 22:00:00,0.07786966694088159,-0.7767482120967216,0.4485332773321255
2018-03-21 23:00:00,0.07697250504402244,-0.7805793006444083,0.44560179056288945
2018-03-22 00:00:00,0.08178489302503522,-0.7747526696470728,0.4463190787610556
2018-03-22 01:00:00,0.06841248263858782,-0.7907939304189232,0.4438315019088554
2018-03-22 02:00:00,0.06183234437407195,-0.8028608315995412,0.4385869027983918
2018-03-22 03:00:00,0.06693824108601436,-0.8002937865688958,0.43631659935042977
2018-03-22 04:00:00,0.08736463189061251,-0.7798005072434595,0.43677312545879254
2018-03-22 05:00:00,0.08158687053174374,-0.7827979083543386,0.43977749380532977
2018-03-22 06:00:00,0.2710295508303691,-0.6144095552175286,0.42020124260305003
2018-03-22 07:00:00,0.24582885325409967,-0.5981607822862192,0.46292663523385474
2018-03-22 08:00:00,0.24574326312600245,-0.5912388512426185,0.47068131616607073
2018-03-22 09:00:00,0.24779961431435193,-0.5839488131360537,0.47614625666958404
2018-03-22 10:00:00,0.25388756194663414,-0.5746295865389462,0.4792979407170465
2018-03-22 11:00:00,0.2511840802649193,-0.5670871429733225,0.4894172751940918
2018-03-22 12:00:00,0.2503331301948999,-0.5577075948132293,0.5000880540458621
2018-03-22 13:00:00,0.25754013756928845,-0.5477331463857635,0.5032442150487314
2018-03-22 14:00:00,0.2603191429217708,-0.5371744870637456,0.5112456163561417
2018-03-22 15:00:00,0.2641635907574367,-0.5270202733502446,0.5184294221118756
2018-03-22 16:00:00,0.26646496812892845,-0.5242950953230175,0.5191440207404319
2018-03-22 17:00:00,0.2698602175751302,-0.5157803142237282,0.5241879412362842
2018-03-22 18:00:00,0.25717662761798465,-0.5227951620933287,0.5302688796967934
2018-03-22 19:00:00,0.24434811150600358,-0.5361925343839324,0.5292925168499489
2018-03-22 20:00:00,0.23996097486577658,-0.53915811738352,0.5309176448732722
2018-03-22 21:00:00,0.23509965090547794,-0.5425018182577501,0.5322198091113668
2018-03-22 22:00:00,0.22319372753496944,-0.5549592665602398,0.5317311214223438
2018-03-22 23:00:00,0.23104018944884258,-0.5480131079894944,0.5300422472467136
2018-03-23 00:00:00,0.22499529555347136,-0.5478736877236614,0.5356438363422296
2018-03-23 01:00:00,0.23764698876174378,-0.5330001997368967,0.5376581765041532
2018-03-23 02:00:00,0.24589691923891854,-0.5171074184719593,0.5452187685900226
2018-03-23 03:00:00,0.2661226459855837,-0.49265314183026976,0.5491265639455275
2018-03-23 04:00:00,0.2669586633311466,-0.4799590890194985,0.5610431407663257
2018-03-23 05:00:00,0.2730362115659926,-0.47607646243793655,0.5585632127316869
2018-03-23 06:00:00,0.27445615422788733,-0.4743630528557645,0.5585300633440148
2018-03-23 07:00:00,0.27043245623444806,-0.4801386188548091,0.5564561958947454
2018-03-23 08:00:00,0.2772870421707425,-0.47894599032876073,0.550887717911827
2018-03-23 09:00:00,0.27905037446817954,-0.4815702672782413,0.5459026633000202
2018-03-23 10:00:00,0.27598439813585585,-0.48852480468651327,0.5414912258478828
2018-03-23 11:00:00,0.27730365995500544,-0.49171376522696764,0.5366002434075997
2018-03-23 12:00:00,0.28459412739196244,-0.487192879369976,0.5333159828533571
2018-03-23 13:00:00,0.28280512400367785,-0.4902798472230377,0.531754582926823
2018-03-23 14:00:00,0.28142315729841705,-0.4891512595228475,0.5342977629016696
2018-03-23 15:00:00,0.28958824485358925,-0.4800200592491408,0.5350732998965386
2018-03-23 16:00:00,0.299683621395288,-0.4699465032672389,0.5341470035750959
2018-03-23 17:00:00,0.30103629949856814,-0.4669254702351772,0.5348421859004638
2018-03-23 18:00:00,0.3040737107417933,-0.45799035891870965,0.5405437134505944
2018-03-23 19:00:00,0.3004724038974058,-0.45487290765056276,0.5467387911973964
2018-03-23 20:00:00,0.30590590104762416,-0.44318456596642425,0.5526863660447364
2018-03-23 21:00:00,0.3119508334446686,-0.4313850849863048,0.5584870645490508
2018-03-23 22:00:00,0.31048634468462083,-0.4274084771180636,0.5641271824305207
2018-03-23 23:00:00,0.31809980297491314,-0.41200451968494767,0.572530141032611
2018-03-24 00:00:00,0.32146897874910224,-0.4027352995663927,0.5783788784179725
2018-03-24 01:00:00,0.3258503921769433,-0.38728610736559566,0.5899142379971114
2018-03-24 02:00:00,0.3328299301410069,-0.3683332167046018,0.6023197731231159
2018-03-24 03:00:00,0.3263770613766007,-0.3652901237862058,0.6121455942574885
2018-03-24 04:00:00,0.32365014238738704,-0.3623786878090773,0.6180899421398848
2018-03-24 05:00:00,0.32089927240472166,-0.36119268518203085,0.6224793615551537
2018-03-24 06:00:00,0.32427081018468396,-0.3497650117851318,0.6304129830105993
2018-03-24 07:00:00,0.32199296889862056,-0.33959898757890633,0.6428959773461207
